ItemId,ItemName,Price,Availability,LastUpdated,HighestBuyOrder,Qty
house_housingitem_alchemist_cabinet_c,Low Apothecary Cabinet,86.0,1,2023-05-13T16:56:28.179081,,
tallowt1,Low Quality Tallow,3.99,12,2023-05-21T09:55:19.160574,0.55,302.0
timbert3,Lumber,1.16,223,2023-05-21T09:48:47.744109,0.5700000000000001,696.0
lumberjackstokent1,Lumberjack's Token,300.0,1,2023-05-21T09:43:23.456405,273.89,6.0
madnessincarnatet1,Madness Incarnate,13.96,1,2023-05-21T09:51:03.395523,6.5,83.0
madtomtoxint1,Madtom Toxins,2.0,61,2023-05-21T09:45:25.070731,,
pigmentmagenta,Magenta Pigment,1.84,1,2023-05-19T00:31:46.470104,,
2hstafffire_magmacorestafft4,Magma Core Staff,100.0,1,2022-12-30T19:41:27.514232,,
house_housingitem_settler_armoire01_d,Mahogany Armoire,998.0,1,2023-05-13T16:58:54.265347,,
house_housingitem_chair_settler_stool_d,Mahogany Bar Stool,999.0,1,2023-05-13T16:58:57.02444,,
house_housingitem_settler_cabinet02_d,Mahogany Cabinet,190.0,1,2023-05-13T16:57:15.483711,,
house_housingitem_chair_settler_chair02_d,Mahogany Casual Chair,400.0,4,2023-05-13T16:58:04.082486,1.0,4.0
house_housingitem_settler_cabinet01_d,Mahogany Chest of Drawers,100.0,1,2023-05-13T16:56:45.021537,,
house_housingitem_table_settler_desk01_d,Mahogany Desk,999.0,1,2023-05-13T16:58:57.205066,,
house_housingitem_chair_settler_chair01_d,Mahogany Dining Chair,249.0,1,2023-05-13T16:57:35.32408,,
house_housingitem_settler_dresser01_d,Mahogany Dresser,130.0,1,2023-05-13T16:56:54.739911,,
house_housingitem_table_settler_bedsidetable_d,Mahogany End Table,80.0,1,2023-05-13T16:56:24.776091,,
house_housingitem_bed_settler_bed02_d,Mahogany Full Bed,400.0,1,2023-05-13T16:58:00.701794,,
house_housingitem_settler_bookcase02_d,Mahogany Large Bookcase,200.0,1,2023-05-13T16:57:27.327745,,
house_housingitem_table_settler_table02_d,Mahogany Large Table,1000.0,1,2023-05-13T16:58:58.595099,,
house_housingitem_settler_bookcase01_d,Mahogany Small Bookcase,350.0,1,2023-05-13T16:57:54.179295,,
house_housingitem_table_settler_table01_d,Mahogany Small Table,399.0,1,2023-05-13T16:57:59.712897,,
woodstaint5,Mahogany Stain,0.8,8910,2023-05-21T09:50:29.614096,0.01,8455.0
house_housingitem_settler_shelf01_d,Mahogany Wall Shelf,370.0,1,2023-05-12T16:58:36.294895,,
house_housingitem_buff_damage_vs_ancients_t3,Major Ancients Combat Trophy,16166.0,1,2023-05-13T17:00:11.40384,13059.01,1.0
house_housingitem_buff_damage_vs_angryearth_t3,Major Angry Earth Combat Trophy,13496.0,1,2023-05-13T17:00:09.965088,11250.0,1.0
house_housingitem_buff_alchemy_bonus_t3,Major Arcana Crafting Trophy,2600.0,1,2023-05-13T16:59:33.954387,1900.05,1.0
house_housingitem_buff_outfitting_bonus_t3,Major Armoring Crafting Trophy,33544.0,1,2023-05-13T17:00:15.689218,25100.0,1.0
house_housingitem_buff_cooking_bonus_t3,Major Cooking Crafting Trophy,3100.0,1,2023-05-13T16:59:42.760067,2203.1,1.0
house_housingitem_buff_damage_vs_corrupted_t3,Major Corrupted Combat Trophy,16499.0,1,2023-05-13T17:00:11.652292,12022.01,1.0
house_housingitem_buff_engineering_bonus_t3,Major Engineering Crafting Trophy,3400.0,1,2023-05-13T16:59:45.863412,2200.0,1.0
house_housingitem_buff_fishing_bonus_t3,Major Fishing Gathering Trophy,2400.0,1,2023-05-13T16:59:31.086619,1756.0,1.0
house_housingitem_buff_harvesting_bonus_t3,Major Harvesting Gathering Trophy,2600.0,1,2023-05-13T16:59:33.954387,1228.06,1.0
house_housingitem_buff_damage_vs_varangian_t3,Major Human Combat Trophy,24966.0,1,2023-05-13T17:00:14.692469,22349.01,1.0
house_housingitem_buff_logging_bonus_t3,Major Logging Gathering Trophy,3500.0,1,2023-05-13T16:59:48.174683,2709.0,1.0
house_housingitem_buff_luck_bonus_t3,Major Loot Luck Trophy,27744.0,1,2023-05-13T17:00:15.040224,19002.0,1.0
house_housingitem_buff_damage_vs_lost_t3,Major Lost Combat Trophy,7899.0,1,2023-05-13T17:00:05.864889,4016.01,1.0
house_housingitem_buff_mining_bonus_t3,Major Mining Gathering Trophy,3900.0,1,2023-05-13T16:59:50.345139,2234.01,1.0
holdingrunet3,Major Rune of Holding,695.0,3,2023-05-21T09:53:18.779227,350.09,10.0
house_housingitem_buff_skinning_bonus_t3,Major Skinning Gathering Trophy,3000.0,1,2023-05-13T16:59:40.514948,2059.05,1.0
house_housingitem_buff_blacksmithing_bonus_t3,Major Weaponsmithing Crafting Trophy,2600.0,1,2023-05-13T16:59:33.954387,2000.0,1.0
house_housingitem_buff_damage_vs_beasts_t3,Major Wildlife Combat Trophy,998.0,1,2023-05-13T16:58:53.835444,502.05,1.0
malachitet2,Malachite,1.02,56,2023-05-21T09:40:27.181178,0.52,357.0
2hspear_manaconduitt3,Mana Conduit,40.0,1,2022-12-30T19:35:52.619871,,
fishingmandjemandjet5,Mandje Mandje,150.0,1,2023-05-21T09:48:11.542125,25.0,20.0
house_housingitem_settler_armoire01_b,Maple Armoire,35.0,1,2023-05-13T16:55:55.751537,,
house_housingitem_settler_cabinet02_b,Maple Cabinet,20.0,1,2023-05-13T16:55:46.29199,,
house_housingitem_chair_settler_chair02_b,Maple Casual Chair,125.0,1,2023-05-13T16:56:52.369165,,
house_housingitem_settler_cabinet01_b,Maple Chest of Drawers,20.0,1,2023-05-13T16:55:46.29199,,
house_housingitem_table_settler_desk01_b,Maple Desk,85.0,1,2023-05-13T16:56:27.224871,,
house_housingitem_chair_settler_chair01_b,Maple Dining Chair,100.0,1,2023-05-13T16:56:44.773998,,
house_housingitem_settler_dresser01_b,Maple Dresser,18.0,1,2023-05-13T16:55:45.241177,,
house_housingitem_table_settler_bedsidetable_b,Maple End Table,50.0,1,2023-05-13T16:56:07.755339,,
house_housingitem_bed_settler_bed02_b,Maple Full Bed,100.0,1,2023-05-07T13:37:07.889982,,
house_housingitem_settler_bookcase02_b,Maple Large Bookcase,50.0,2,2023-05-13T16:56:09.748402,,
house_housingitem_table_settler_table02_b,Maple Large Table,120.0,1,2023-05-13T16:56:50.300894,,
house_housingitem_settler_bookcase01_b,Maple Small Bookcase,60.0,1,2023-05-13T16:56:12.943948,,
house_housingitem_table_settler_table01_b,Maple Small Table,90.0,1,2023-05-13T16:56:34.227528,,
woodstaint3,Maple Stain,0.71,10,2023-05-21T09:50:29.420269,0.02,2370.0
house_housingitem_settler_shelf01_b,Maple Wall Shelf,10.0,1,2023-05-13T16:55:40.211265,,
house_housingitem_pirate_decor_map01,Map of Aeternum,180.0,1,2023-05-13T16:57:12.158782,,
marauderseal_barbarian,Marauder Barbarian Seal,9.0,11,2023-05-21T09:41:57.85839,,
marauderseal_brigand,Marauder Brigand Seal,10.0,10,2023-05-21T09:42:02.917055,,
marauderseal_cleric,Marauder Cleric Seal,1.0,8,2023-05-21T09:40:23.217,,
marauderseal_occultist,Marauder Occultist Seal,20.0,10,2023-05-21T09:42:20.063126,,
house_housingitem_pirate_decor_placesetting01,Maritime Place Setting,1.0,4,2023-05-13T16:55:29.08917,,
house_housingitem_pirate_decor_curtain02_a,Maritime Posh Curtains,169.99,1,2023-05-13T16:57:06.83589,,
house_housingitem_pirate_decor_curtain01_a,Maritime Posh Valance,95.0,2,2023-05-13T16:56:34.655024,,
house_housingitem_pirate_decor_curtain03_a,Maritime Ragged Curtains,30.0,1,2023-05-13T16:55:51.791674,,
house_housingitem_chair_pirate_chair01_a,Maritime Velvet Armchair,448.0,1,2023-05-13T16:58:06.329153,,
house_housingitem_bed_pirate_bed01_a,Maritime Velvet Captain's Bed,249.0,1,2023-05-13T16:57:34.873953,,
house_housingitem_chair_pirate_chair02_a,Maritime Velvet Dining Chair,450.0,1,2023-05-13T16:58:08.708802,,
house_housingitem_chair_pirate_stool_a,Maritime Velvet Footstool,225.0,1,2023-05-13T16:57:30.243315,,
bearpawt2,Massive Bear Paw,1.25,33,2023-05-21T09:54:54.486081,0.15,454.0
2hgreataxe_massivefrostyaxet2,Massive Frosty Axe,100.0,1,2022-12-30T19:41:24.319048,,
massiveturkeylegt5,Massive Turkey Leg,150.0,100,2023-05-21T09:48:11.331245,75.01,9.0
repairkitt5,Master Repair Kit,24.99,5,2023-05-21T10:02:44.786777,8.03,50.0
reagentconvertert5,Masterwork Material Converter,0.4,1,2023-05-21T09:50:26.648437,0.34,1000.0
wcconsumable_mealiewrap,Mealiewrap,3.0,98,2023-05-21T10:00:49.145538,,
house_housingitem_legion_decor_kitchendishes02,Meal Prep Dishes,50.0,3,2023-05-13T16:56:07.986381,,
house_housingitem_settler_decor_table_kitchenarrangement01,Meal Prep Set,95.0,1,2023-05-13T16:56:35.329568,,
baitfreshmeatt1,Meat Bait,1.0,1000,2023-05-21T10:00:14.116964,0.06,300.0
foodintcont3,Meatloaf,100.0,30,2023-05-12T16:55:02.416687,,
fooddext2,Meat Pie,5.0,3,2023-05-21T10:01:24.982262,,
house_housingitem_legion_stove01_b,Mediterranean Concrete Stove,3999.0,1,2023-05-13T16:59:51.118029,,
house_housingitem_legion_decor_wall_curtain03_b,Mediterranean Curtains,20000.0,1,2023-04-28T20:41:46.185301,,
house_housingitem_chair_legion_stool_b,Mediterranean Curule Seat,3999.0,3,2023-05-13T16:59:51.118029,,
house_housingitem_chair_legion_chair02_b,Mediterranean Dining Chair,7777.77,1,2023-05-13T17:00:05.510516,,
house_housingitem_bed_legion_bed02_b,Mediterranean High Bed,599.0,1,2023-05-13T16:58:26.131629,,
house_housingitem_legion_decor_placesetting02,Mediterranean Place Setting,15555.0,1,2023-05-13T17:00:11.40384,1551.0,1.0
house_housingitem_legion_decor_wall_curtain01_b,Mediterranean Valance,6969.0,1,2023-05-07T13:39:57.515188,,
house_housingitem_rug_legion_decor_floor_rug02,Mediterranean Woven Rug,50000.0,1,2023-05-13T17:00:16.881753,2000.0,1.0
fishingbassmediumt1,Medium Bass,2.0,1,2023-05-21T09:47:17.655181,0.25,100.0
fishingbluefishmediumt1,Medium Bluefish,2.5,8,2023-05-21T09:47:21.500024,0.25,98.0
dyeb128,Medium Carmine Dye,2.48,8,2023-05-21T10:00:39.296817,1.02,100.0
fishingcatfishmediumt2,Medium Catfish,17.5,1,2023-05-21T09:47:50.421807,,
fishingcodmediumt2,Medium Cod,8.0,7,2023-05-21T09:47:40.313478,4.0,954.0
fishingdragonfishmediumt3,Medium Dragon Fish,7.5,1,2023-05-21T09:47:40.065544,3.11,85.0
fishingelectriceelmediumt3,Medium Electric Eel,25.99,2,2023-05-21T09:47:55.239363,,
fishingfloundermediumt1,Medium Flounder,2.35,1,2023-05-21T09:47:19.972281,0.25,94.0
fishingfrogfishmediumt3,Medium Frogfish,3.42,1,2023-05-21T09:47:25.940925,,
fishinghakemediumt1,Medium Hake,7.5,9,2023-05-17T20:15:09.317424,,
fishinghalibutmediumt2,Medium Halibut,15.0,3,2023-05-21T09:47:47.343354,0.25,99.0
fishingmackerelmediumt1,Medium Mackerel,5.0,2,2023-05-21T09:47:31.922187,0.25,96.0
fishingmadtommediumt3,Medium Madtom,2.79,3,2023-05-21T09:47:22.389103,,
fishingpaddlefishmediumt3,Medium Paddlefish,35.55,1,2023-05-21T09:47:58.386064,5.1,14.0
fishingperchmediumt1,Medium Perch,2.0,1,2023-05-21T09:47:17.655181,0.25,98.0
fishingpikemediumt1,Medium Pike,14.0,1,2023-05-21T09:47:47.088902,0.25,100.0
fishingpiranhamediumt3,Medium Piranha,45.0,1,2023-05-21T09:48:00.079348,3.0,100.0
fishingsalmonmediumt1,Medium Salmon,5.44,2,2023-05-21T09:47:34.062384,,
fishingsculpinmediumt3,Medium Sculpin,5.4,9,2023-05-21T09:47:34.062384,,
fishingsnappermediumt1,Medium Snapper,2.0,1,2023-05-21T09:47:17.417761,0.25,93.0
fishingspeartoothsharkmediumt3,Medium Speartooth Shark,35.0,1,2023-05-21T09:47:57.763965,3.0,98.0
fishingsquidmediumt2,Medium Squid,37.0,2,2023-05-21T09:47:58.386064,0.25,93.0
fishingstingraymediumt3,Medium Stingray,100.0,3,2023-05-21T09:48:08.814919,3.0,85.0
fishingsturgeonmediumt2,Medium Sturgeon,60.0,1,2023-05-21T09:48:03.31869,7.0,84.0
fishingsunfishmediumt1,Medium Sunfish,2.95,2,2023-05-21T09:47:23.968784,0.25,99.0
fishingswordfishmediumt3,Medium Swordfish,45.0,1,2023-05-21T09:48:00.698479,,
fishingtroutmediumt1,Medium Trout,2.0,4,2023-05-21T09:47:17.655181,0.25,91.0
melont1,Melon,0.4,19,2023-05-21T09:46:27.656213,0.31,1720.0
foodfocintt2,Melon Crème Tart,2.0,7,2023-05-21T10:00:33.884854,,
foodjewelcraftert3,Melon Infusion,3.8,12,2023-05-21T10:00:59.654745,,
mercurialtokent1,Mercurial Token,240.0,13,2023-05-21T09:43:19.101207,111.99,14.0
metallicboneweavet1,Metallic Boneweave,12.25,5,2023-05-21T09:51:02.499368,0.07,98.0
midnight_guitar_part1_page1,Midnight Harmony Guitar Sheet Music Page 1/2,777.0,2,2023-04-03T18:19:13.793918,,
midnight_guitar_part1_page2,Midnight Harmony Guitar Sheet Music Page 2/2,0.49,1,2023-04-03T18:15:05.406183,,
midnight_urbass_part1_page1,Midnight Harmony Upright Bass Sheet Music Page 1/2,7.0,1,2023-04-03T18:16:57.862695,,
midnight_urbass_part1_page2,Midnight Harmony Upright Bass Sheet Music Page 2/2,0.49,1,2023-04-03T18:15:05.128493,,
milkt1,Milk,0.28,20,2023-05-21T09:46:20.098831,0.09,2267.0
dyeb153,Mineral Green Dye,5.65,8,2023-05-21T10:01:31.929402,1.03,94.0
house_housingitem_buff_damage_vs_ancients_t1,Minor Ancients Combat Trophy,225.0,1,2023-05-13T16:57:29.802391,100.0,1.0
house_housingitem_buff_damage_vs_angryearth_t1,Minor Angry Earth Combat Trophy,167.0,1,2023-05-13T16:57:05.863042,,
house_housingitem_buff_alchemy_bonus_t1,Minor Arcana Crafting Trophy,86.0,1,2023-05-13T16:56:28.179081,,
house_housingitem_buff_outfitting_bonus_t1,Minor Armoring Crafting Trophy,124.99,1,2023-05-13T16:56:51.672141,,
house_housingitem_buff_cooking_bonus_t1,Minor Cooking Crafting Trophy,198.0,1,2023-05-13T16:57:18.637484,,
house_housingitem_buff_damage_vs_corrupted_t1,Minor Corrupted Combat Trophy,100.0,1,2023-05-13T16:56:45.021537,,
house_housingitem_buff_engineering_bonus_t1,Minor Engineering Crafting Trophy,88.98,1,2023-05-13T16:56:29.143385,,
house_housingitem_buff_fishing_bonus_t1,Minor Fishing Gathering Trophy,78.0,1,2023-05-13T16:56:20.119947,,
house_housingitem_buff_harvesting_bonus_t1,Minor Harvesting Gathering Trophy,60.0,1,2023-05-13T16:56:12.943948,,
house_housingitem_buff_damage_vs_varangian_t1,Minor Human Combat Trophy,185.0,1,2023-05-13T16:57:12.522891,,
house_housingitem_buff_logging_bonus_t1,Minor Logging Gathering Trophy,196.0,1,2023-05-13T16:57:17.692426,,
house_housingitem_buff_luck_bonus_t1,Minor Loot Luck Trophy,185.0,1,2023-05-13T16:57:13.100349,,
house_housingitem_buff_damage_vs_lost_t1,Minor Lost Combat Trophy,188.0,1,2023-05-13T16:57:13.333208,,
house_housingitem_buff_mining_bonus_t1,Minor Mining Gathering Trophy,130.0,1,2023-05-13T16:56:55.086232,,
holdingrunet2,Minor Rune of Holding,299.9,6,2023-05-21T09:52:48.67085,182.0,7.0
house_housingitem_buff_skinning_bonus_t1,Minor Skinning Gathering Trophy,79.0,1,2023-05-13T16:56:20.556164,,
house_housingitem_buff_blacksmithing_bonus_t1,Minor Weaponsmithing Crafting Trophy,263.5,1,2023-05-13T16:57:39.932531,,
house_housingitem_buff_damage_vs_beasts_t1,Minor Wildlife Combat Trophy,195.0,1,2023-05-13T16:57:17.326848,,
mintt1,Mint,0.78,10,2023-05-21T09:46:45.238519,0.62,5066.0
2hstafflife_miscalculationst5,Miscalculations,200.0,1,2022-12-30T19:43:15.677963,,
house_housingitem_pirate_decor_drinkset03,Moderate Drinking Set,1600.0,1,2023-05-13T16:59:20.646861,500.0,1.0
lodestonefiret1,Molten Lodestone,1.33,1,2023-05-21T09:45:15.437151,0.9,91.0
moonlit_guitar_part1_page1,Moonlit Shadows Guitar Sheet Music Page 1/1,200.0,1,2023-04-03T18:19:01.6331,,
moonstonet2,Moonstone,0.52,37,2023-05-21T09:39:59.585906,0.78,280.0
chases_drums_part1_page1,Morning Chores Drums Sheet Music Page 1/3,0.53,4,2023-04-03T18:15:09.812743,,
chases_drums_part1_page2,Morning Chores Drums Sheet Music Page 2/3,0.21,12,2023-04-03T18:14:45.050419,,
chases_drums_part1_page3,Morning Chores Drums Sheet Music Page 3/3,0.09,7,2023-04-03T18:14:32.316559,,
chases_guitar_part1_page1,Morning Chores Guitar Sheet Music Page 1/3,0.24,1,2023-04-03T18:14:47.437984,,
chases_guitar_part1_page2,Morning Chores Guitar Sheet Music Page 2/3,0.24,1,2023-04-03T18:14:47.894553,,
chases_guitar_part1_page3,Morning Chores Guitar Sheet Music Page 3/3,0.09,31,2023-04-03T18:14:31.854823,,
chases_mandolin_part1_page1,Morning Chores Mandolin Sheet Music Page 1/3,1.97,2,2023-04-03T18:15:52.986643,,
chases_mandolin_part1_page2,Morning Chores Mandolin Sheet Music Page 2/3,0.09,16,2023-04-03T18:14:32.316559,,
chases_mandolin_part1_page3,Morning Chores Mandolin Sheet Music Page 3/3,0.17,23,2023-04-03T18:14:39.531887,,
house_housingitem_table_legion_smalltable_a,Mosaiced Cypress Wooden Stand,1249.99,2,2023-05-13T16:59:09.602483,,
house_housingitem_table_legion_smalltable_d,Mosaiced Olive Wooden Stand,100.0,1,2023-05-10T20:27:21.254009,,
pattern_mossborne_medium_boots,Mossbourne Boots,3333.0,1,2023-05-21T09:53:54.337249,250.0,3.0
pattern_mossborne_medium_chest,Mossbourne Coat,9900.0,1,2023-04-21T11:11:11.166164,,
pattern_mossborne_heavy_legs,Mossbourne Cuisses,1699.0,1,2023-05-21T09:53:41.483147,625.0,3.0
pattern_mossborne_heavy_gloves,Mossbourne Gauntlets,4222.0,1,2023-05-21T09:53:58.324286,400.0,1.0
pattern_mossborne_light_gloves,Mossbourne Gloves,5050.0,1,2023-05-21T09:54:00.389633,350.0,3.0
pattern_mossborne_heavy_boots,Mossbourne Greaves,6000.0,1,2023-05-21T09:54:01.37191,350.0,3.0
pattern_mossborne_light_head,Mossbourne Hat,3749.97,1,2023-05-21T09:53:55.873975,,
pattern_mossborne_medium_head,Mossbourne Headgear,3399.0,1,2023-05-21T09:53:54.525582,350.0,3.0
pattern_mossborne_heavy_head,Mossbourne Helm,4898.0,1,2023-05-21T09:53:59.445936,350.0,3.0
pattern_mossborne_medium_gloves,Mossbourne Mitts,1100.0,1,2023-05-21T09:53:35.839482,350.0,3.0
pattern_mossborne_light_legs,Mossbourne Pants,7500.0,1,2023-05-19T00:21:52.547618,,
pattern_mossborne_heavy_chest,Mossbourne Plate,7900.0,2,2023-05-21T09:54:02.278976,,
pattern_mossborne_light_chest,Mossbourne Shirt,4850.0,1,2023-05-21T09:53:59.445936,350.0,3.0
pattern_mossborne_light_boots,Mossbourne Shoes,3500.0,1,2023-05-21T09:53:55.206808,,
pattern_mossborne_medium_legs,Mossbourne Trousers,1499.99,1,2023-05-12T16:43:27.798815,,
house_housingitem_storage_t1_chestrock,Mossy Rock Storage Chest,10.0,1,2023-05-13T16:55:40.920913,,
house_housingitem_settler_decor_painting03,"""Mountain Dawn"" Painting",49.99,1,2023-05-13T16:56:07.020022,,
glyphstone_mountain,Mountain Glyph Stone,170.0,3,2023-05-21T09:43:15.020789,65.0,200.0
dyeb104,Murky Water Dye,1.22,2,2023-05-21T10:00:20.706495,0.17,98.0
mushroomt1,Mushroom,0.47,8,2023-05-21T09:46:30.583973,0.28,592.0
mushroomfinst1,Mushroom Fins,0.2,6,2023-05-21T09:44:54.070668,0.14,961.0
camp_guitar_part1_page1,My Camp - Guitar Sheet Music - Page 1/3,19.0,7,2023-04-03T18:17:42.39245,,
camp_guitar_part1_page3,My Camp - Guitar Sheet Music - Page 3/3,138.95,1,2023-04-03T18:18:53.895682,,
campgrows_drums_part1_page1,My Home - Drums Sheet Music - Page 1/1,25.0,7,2023-04-03T18:17:51.934613,,
campgrows_guitar_part1_page1,My Home - Guitar Sheet Music - Page 1/1,500.0,1,2023-04-03T18:19:10.483139,,
campgrows_mandolin_part1_page1,My Home - Mandolin Sheet Music - Page 1/1,89.99,1,2023-04-03T18:18:39.901886,,
campgrows_guitar_part2_page1,My Home - Second Guitar Sheet Music - Page 1/1,59.0,2,2023-04-03T18:18:26.885649,,
flourish_azothflute_part1_page1,My New Home Azoth Flute Sheet Music Page 1/1,0.84,1,2023-04-03T18:15:21.150879,,
house_housingitem_dynasty_bookcase02_b,Narrow Ebony Bookcase,1950.0,1,2023-05-13T16:59:24.779746,,
house_housingitem_dynasty_bookcase02_d,Narrow Jade Bookcase,1500.0,2,2023-05-13T16:59:19.51807,,
house_housingitem_dynasty_bookcase02_c,Narrow Rosewood Bookcase,499.0,1,2023-05-13T16:58:12.934507,,
house_housingitem_dynasty_bookcase02_a,Narrow Teak Bookcase,95.0,1,2023-04-28T20:38:07.534997,,
house_housingitem_dynasty_decor_claybarrel02_a,Natural Clay Amphora,90.0,1,2023-05-13T16:56:34.227528,,
dyeb105,Natural Gray Dye,1.22,3,2023-05-21T10:00:20.706495,0.12,89.0
nereiddoubloont1,Nereid Doubloon,525.0,1,2023-05-21T09:53:06.887123,15.02,6.0
baitsaltnightcrawlert2,Nightcrawler Bait,0.15,293,2023-05-21T09:59:44.786807,,
glyphstone_night,Night Glyph Stone,965.0,3,2023-05-21T09:43:39.739227,527.06,5.0
notesonaeternumfaunat1,Notes on Aeternum Fauna,800.0,1,2023-05-21T09:43:37.668979,316.99,10.0
nutt1,Nut,0.52,9,2023-05-21T09:46:34.03348,0.24,7521.0
nutmegt1,Nutmeg,5.67,23,2023-05-21T09:47:35.189133,4.07,485.0
house_housingitem_settler_armoire01_c,Oak Armoire,174.0,1,2023-05-13T16:57:08.889498,,
house_housingitem_settler_cabinet02_c,Oak Cabinet,150.0,1,2023-05-07T13:37:23.865219,,
house_housingitem_chair_settler_chair02_c,Oak Casual Chair,100.0,1,2023-05-13T16:56:44.773998,,
house_housingitem_settler_cabinet01_c,Oak Chest of Drawers,80.0,1,2023-05-13T16:56:22.810864,,
house_housingitem_table_settler_desk01_c,Oak Desk,159.95,1,2023-05-13T16:57:04.792785,,
house_housingitem_chair_settler_chair01_c,Oak Dining Chair,100.0,2,2023-05-13T16:56:43.810481,,
house_housingitem_settler_dresser01_c,Oak Dresser,99.0,1,2023-04-23T21:17:54.082149,,
house_housingitem_table_settler_bedsidetable_c,Oak End Table,100.0,1,2023-05-13T16:56:40.703251,,
house_housingitem_bed_settler_bed02_c,Oak Full Bed,100.0,1,2023-05-13T16:56:40.360074,,
house_housingitem_settler_bookcase02_c,Oak Large Bookcase,100.0,1,2023-05-13T16:56:42.99275,,
house_housingitem_table_settler_table02_c,Oak Large Table,400.0,1,2023-05-13T16:58:00.94617,,
house_housingitem_settler_bookcase01_c,Oak Small Bookcase,100.0,2,2023-05-13T16:56:40.980863,,
house_housingitem_table_settler_table01_c,Oak Small Table,100.0,1,2023-05-13T16:56:44.773998,,
woodstaint4,Oak Stain,0.1,8004,2023-05-21T09:50:16.747394,,
house_housingitem_settler_shelf01_c,Oak Wall Shelf,79.99,4,2023-05-07T13:36:52.178305,,
house_housingitem_appr_winecask_indoor,Oak Wine Cask,80.0,2,2023-05-13T16:56:21.633723,,
fishingoart2,Oar,75.9,2,2023-05-21T09:42:54.60547,0.02,1106.0
house_housingitem_pirate_decor_oars01,Oar-nament,300.99,1,2023-05-13T16:57:49.328161,,
fluxt5,Obsidian Flux,0.16,877,2023-05-21T09:50:20.909065,0.12,10000.0
sandpapert5,Obsidian Sandpaper,0.12,1734,2023-05-21T09:50:19.064284,0.07,4902.0
blockt5,Obsidian Voidstone,25.96,40,2023-05-21T09:49:21.511428,21.2,23.0
1hrapier_odetothefallent5,Ode to the Fallen,99.0,1,2022-12-30T19:39:59.380188,,
oilt1,Oil,1.0,500,2023-05-21T09:40:23.020624,0.65,191.0
oldbones_guitar_part1_page1,Old Bones Guitar Sheet Music Page 1/2,0.28,1,2023-04-03T18:14:50.204223,,
oldbones_guitar_part1_page2,Old Bones Guitar Sheet Music Page 2/2,2799.99,1,2023-04-03T18:19:22.542644,,
house_housingitem_oldbookgroup_f,Old Books Row Long,300.0,1,2023-05-10T20:28:15.448323,20.0,2.0
