name,id
Voice of the Makers,7923
Warden of the Wilds,7925
Seeker's Fire Staff,11371
Light of Corruption,11368
Holt's Promise Ring,3319
Iron Mining Pickaxe,13813
Artisinal Great Axe,7935
Steel Void Gauntlet,12474
Flawed Pearl Amulet,13843
Cinderforged Reaper,7944
Swirling Staff Base,3313
Starmetal Whetstone,3302
Drillanov's Cleaver,7951
Bamboo Display Vase,2003
Greataxe of the Maw,7955
Buccaneer's Bulwark,11339
Recipe: Rabbit Stew,1322
Rough Leather Pants,13886
Rough Leather Boots,13887
Old Wooden Full Bed,1262
Amrine Tracker Coat,12597
A Trick of the Mind,11334
Old Books Row Short,732
Witchdoctor's Robes,11915
Recluse's Great Axe,7977
Song of the Tempest,7981
Ruby Brocade Drapes,2212
Red Strings of Fate,3267
Tempermental Waraxe,7986
Herald of the Storm,11318
Fort Building Plans,3261
Whisper of the Wood,4364
Rustheart Armaments,3260
Prime Scorpion Meat,29026
Apprentice's Guitar,12456
Thorn of Contention,11720
Simple Firearm Lock,3247
Chromatic Flintlock,8007
Schematic: Oak Desk,259
Corrupted Heartshot,8010
Deafening Explosion,11297
Wereton's Protector,11293
Conviviality Gloves,14178
Void-Touched Kannon,11280
Raider Cloth Gloves,4085
Reconstituted Bones,3229
Blade of l'Olonnois,3227
Guardian's Talisman,11839
Immortal Handcannon,8030
Flexible Velan Mesh,3216
Medium Electric Eel,1242
Rugged Leather Coat,12534
Tempered Glass Vial,28925
Advanced Repair Kit,1838
19th Legion Pickaxe,28380
Prize Winning Rifle,8047
Dryad Archer Rubble,3204
Mossborne Artifacts,3203
Corruption's Herald,11265
Ancient Silver Band,3197
Shot Across the Bow,8056
Ancient Cloth Strip,3193
Drowned Silver Coin,3186
Empowered Great Axe,14207
Pure Orichalcum Ore,3179
Soulbound Great Axe,11254
Wavecrushing Waraxe,14220
Empowered Flintlock,14225
Amrine Scout Gloves,12609
Bastion's Motivator,11241
Blessed Dryad Vines,3133
Batches of Charcoal,3130
Purified Azoth Tear,3126
Rawhide Trapper Hat,12387
Steel Soldier Boots,12384
Steel Heavy Greaves,12383
Immolated Quickshot,14232
Coin Charm Bracelet,3103
Portable Distillery,3102
Varangian Longsword,12792
Varangian Francisca,12793
Cutlass Keys Slicer,11696
Roguish Blunderbuss,8101
Brackwater Ritebook,3092
Blade of the Brutes,3083
Feat of Engineering,8112
Bloody Posh Valance,1270
Impressive Bear Paw,3065
Artificer Crucibles,3053
Blessed Cloth Boots,11180
Blessed Cloth Pants,11179
Bloodboiled Longbow,8127
Blessed Leather Hat,11171
Bow of Dark Rebirth,8130
Bow of Good Fortune,8131
Kent's Grave Trowel,14266
Mahogany Wall Shelf,2371
Blessed Breastplate,11167
Heretic Cloth Boots,11165
Corrupted Whetstone,3034
Holt's Fillet Knife,11691
Heretic Cloth Pants,11164
Dragon's Breath Bow,8139
First Light's Heart,12351
Heretic Leather Hat,11156
Artificer Whetstone,3025
Heretic Breastplate,11152
Plunderer Cloth Hat,11146
Burning Voidtendril,14276
Muffled Fen Padding,3016
Carver Armor Scraps,3013
Booty Storage Chest,1308
Gravekeeper's Torch,14281
Varangian War Spear,12802
Raider Leather Coat,4079
Brilliant Carnelian,1658
Withered Bile Gland,2994
Corrupted Runestone,2983
Large Teak Bookcase,1730
Fort Invasion Plans,2980
Large Jade Bookcase,2264
Chili con Armadillo,29200
Brilliant Malachite,1656
Brilliant Moonstone,1621
Impressive Wolf Paw,2957
Brown Bear Pelt Rug,2068
Jade Pedestal Shelf,2369
Layered Leather Hat,10526
Glowing Plant Cores,2937
Infused Mana Potion,212
Nullcavity Heartgem,2933
Recipe: Cordon Bleu,247
Burnished Lilac Dye,1900
Buttercream Pudding,1848
Butter Poached Game,575
Recipe: Citrus Tart,1847
Ring of Constantine,12291
Long Arm of the Law,14352
Horned-Tooth Mandje,1327
Hollow Weapon Shard,2112
Tainted Armor Plate,2905
Huntsman's Tricorne,12212
High Quality Tallow,920
Herb-Roasted Squash,124
Adventurer's Musket,14465
Starmetal Great axe,10456
Wooden Fishing Pole,14485
Starmetal Longsword,10452
Musician's Mandolin,10451
Ulfar's Signet Ring,12206
Recipe: Carrot Soup,1917
Flawed Lapis Lazuli,2873
Powerful Ether Vial,14695
Recipe: Carrot Cake,1701
High Quality Thread,2866
Cooked Wild Berries,2855
Great Memento Stand,14697
Ability Restorative,2847
Brilliant Turquoise,3922
Hanging Herb Garden,2370
Elegant Lamplighter,8271
Useful Armor Scraps,14992
Colonel's Eden Ring,12196
Crystalline Crusher,12192
Ancient Contraption,28282
Frozen Weapon Shard,15265
Mossbourne Trousers,4066
Flame of Hephaestus,8284
Letter for Evandrus,28280
Steel Plate Greaves,12528
Graceful Teak Table,508
Graceful Teak Chair,1956
Letter from Crassus,28279
Graceful Jade Table,1783
Everfall Thumb-Ring,12184
Meteoric Decimation,8296
Graceful Jade Chair,2362
Stalwart Potion III,2808
Ceremonial Defenses,12176
Singe of Corruption,8305
Silk Officer Gloves,10392
Spectral Fire Staff,8308
Silk Duelist Gloves,10390
Tommy's Pea Shooter,13047
Runestone Stopwatch,15434
Arena Ranger's Meal,15534
Arena Sentry's Meal,15540
Gothic Posh Valance,374
Broken Pocket Watch,28261
Gren's Prized Thing,11634
Winter Warrior Rune,37624
Noble's Hunting Bow,10341
Cutthroat's Javelin,10330
Chunk of Adderstone,1317
Chunk of Batrachite,244
Ancient Heartstring,10324
Chunk of Sparkmetal,1202
Sanctuary Blueprint,2773
Coarse Amethyst Dye,1884
Heart of Corruption,8347
Alvar's Signet Ring,12166
Grace's Lucky Wheel,28193
Trinket of Theodora,10066
Cold-Forged Buckles,1636
Cut Brilliant Pearl,3918
Oseguera's Disciple,8360
Consecrated Satchel,17075
Righteous Blessings,8362
Mossbourne Headgear,4063
Skullworm Separator,10054
Shard of Adderstone,916
Common Focus Potion,1255
Common Honing Stone,638
Common Lost Coating,298
Seasoned Oak Skewer,11627
Shard of Batrachite,2121
Siren's Thighguards,4410
Corruption Catalyst,2752
Shard of Sparkmetal,1257
Steel Hatchet Charm,506
Cursed Water Sample,28141
Alchemical Catalyst,2741
Forgemaster's Notes,1502
Corrupted Lodestone,2058
Anubian Inscription,28137
Tempered Disruption,8405
Heirloom Life Staff,9879
Blessed Obelisk Key,18578
Admiral's Petticoat,4413
Medleyfaire Baskets,18586
Turquoise Oasis Dye,29225
Ectoplasmic Ricasso,2715
Fireplace Poker Set,2277
Simple Upright Bass,18594
Lucky Rabbit's Foot,2713
Fine Ancient Fabric,28180
Siren Queen’s Spear,19287
Master Fisher's Hat,18838
Cypress Wooden Desk,26001
Firecracker Burster,18883
Void's Golden Touch,18885
Pristine Aquamarine,1471
Spaghetti Bolognese,1902
Sparkling Bone Dust,1578
Cut Pristine Garnet,3901
Fall Harvest Turkey,1879
Sacrificial Crusher,8455
Centurion Woven Rug,25992
The General's Might,18888
Imbued Opal Earring,12509
Standard Repair Kit,1832
Taiying's Vengeance,8465
Crescent Bloody Rug,884
Starmetal Bow Charm,454
Snowcapped Bookcase,2670
Starmetal Cartridge,388
Dryad Grove Sapling,19286
Gravedigger's Torch,13086
Empty Ancient Heart,1631
Crowded Armory Rack,970
Influential Valance,25949
Embroidered Padding,985
Mounted Arena Saber,19291
Emblem of Fortitude,1464
Deal with the Devil,9558
Steamed Abaia Serpe,1305
Changeling's Rapier,8494
Oar - Large Memento,19325
Used Serving Dishes,25930
Fist of the Mountain,25024
Empress Zhou's Crown,4401
Rickety Wooden Chair,34
Insulated Topaz Ring,12500
Padded Jasper Amulet,12481
lacquered Wood Spear,12464
Steel Mining Pickaxe,12451
Steel Skinning Knife,12448
Sateen Duelist Shoes,12404
Sateen Sage Trousers,12403
Sateen Duelist Shirt,12398
Rawhide Trapper Coat,12389
Covenant Templar Bow,12304
Rectangle Cherry Rug,295
Urmir's  Signet Ring,12168
Captain's Perogative,12163
Admiral's Pantaloons,4415
Cut Brilliant Garnet,3900
Corrupted Bear Heart,3695
Cut Pristine Citrine,3893
Fancy Hors d'Oeuvres,3713
Starstone Tuning Orb,3546
Royal Hors d'Oeuvres,3715
Steel Sewing Needles,3769
Ash Chest of Drawers,70
Fleshwrapped Hatchet,4522
Azoth-tinted Crystal,3458
Shock-Absorbent Base,3457
Basic Practice Dummy,3760
Opulent Party Spread,3722
Historical Documents,3401
Dryad Anatomy Tablet,3382
Star Chart Fragments,3376
Fresh Withered Bones,3363
Shard Of The Obelisk,7907
Orichalcum Flintlock,3360
Fresh Withered Blood,3355
Surrogate of Justice,7911
Air Dragon Statuette,3340
Platinum Lost Locket,3623
Basic Dispelling Kit,3728
Balanced Destruction,7940
Crystalforged Waraxe,7946
Vial of Pirate Blood,3300
Insatiable Great Axe,7960
Stone Tablet Rubbing,3294
Ancient Stone Tablet,3284
Unstable Azoth Shard,3282
Raider's Lockbreaker,7974
Undefiled Tea Leaves,3279
Water Spirit Essence,3271
Basic Arcane Reactor,3736
Prime Armadillo Meat,29025
Complex Firearm Lock,3248
Strength Glyph Stone,28946
Mountain Glyph Stone,28942
Ancient Armor Plates,1675
Raider Leather Boots,4082
Bear Flank Pinwheels,2320
19th Legion Insignia,28379
Blackened Fish Filet,1247
Zeus's Lightningshot,8065
Moira's Burial Token,3166
Restless Metal Bands,3148
Raider Leather Pants,4081
Fresh Forellac Trout,3144
Walsham Burial Token,3143
Sack of Hilltop Hops,3122
Giroux's Brew Recipe,3112
Bloody Place Setting,939
Bloody Posh Curtains,337
Ratagroth's Bear Hug,8097
Matthias's Medallion,3101
Distilled Bear Urine,3099
Sludge of Corruption,3097
Strange Distillation,3093
Azoth-Stained Amulet,3084
Anti-Corruption Bomb,3043
Helvan's Blunderbuss,28349
Captain Thorpe's Box,3031
Herald's Signal Fire,8148
Forgemaster's Hammer,28344
Brilliant Aquamarine,1665
Cystic Blight Sample,3005
Ancient Stone Sample,3004
Ancient Healer's Kit,3003
Werna’s Enormous Paw,2989
The Demon Lord's Bow,8178
Sauquillo's Heartgem,2974
Ancient Beaded Totem,3640
Cobra-headed Hatchet,8198
Enchanted Azoth Wood,2943
Ornate Ancient Focus,28307
Prototype Azoth Bomb,2921
Ensouled Wooden Base,2915
Ancient Armor Scraps,2914
Gnawed Health Potion,28300
Campfire Cooking Set,14
Malatesta's Insignia,28293
Moulding Cornerstone,2883
Sweet Cranberry Brew,2882
Cartographer's Tools,1772
Strength Restorative,2849
Common Blight Elixir,2829
Firebound Spellstaff,8274
Strong Blight Elixir,2820
Fires of Retaliation,8279
Flames of the Breach,8286
Large Quartz Crystal,3652
Carved Jade Armchair,757
Powerful Mana Elixir,2806
Carved Teak Armchair,1725
Cauldron Cooking Set,1165
Nettlerest Hydrangea,28267
Cheesy Broccoli Soup,1354
Ticking Pocket Watch,28262
Snaggletooth's Tooth,2796
Majestic Elk Antlers,2795
Cherry Place Setting,408
Colorful Wind Chimes,531
Nightwatcher's Staff,8358
Common Beast Coating,694
Common Gemstone Dust,950
Common Health Potion,117
Common Oakflesh Balm,1713
Staff of the Heretic,8382
Tempest Forged Staff,8388
Oath of the Pacifist,8402
Adiana's Adjudicator,8411
Covenant Cleric Seal,2245
Sunderfort Heartgems,2711
Energized War Hammer,8432
Legacy of the Makers,8442
Mossbourne Gauntlets,4060
Legion Storage Chest,25996
Mahogany Small Table,2681
"Festive ""Toy"" Rabbit",2677
Influential Curtains,25957
The Settler's Friend,8469
Vinewoven War Hammer,8472
Influential Tapestry,25953
Wrath of the Sisters,8479
Clean Serving Dishes,25928
Blooming Agave Plant,25923
Harbinger of the End,8511
Jolly Roger's Rapier,8514
Lightning's Splendor,8518
Walnut Family Shrine,25906
Olive Small Bookcase,25903
Olive Large Bookcase,25899
Rickety Wooden Stool,2627
Vial of Lost Essence,37940
Cypress Wood Armoire,25892
Verdant Dining Chair,25887
Walnut Wood Armchair,25882
Sprigganbane Greaves,4046
Influential High Bed,25878
Corruption's Rebirth,8576
Common Human Coating,37911
Cursed Storage Chest,650
Strong Human Coating,37909
Domiciliary Pig Pink,25866
Blight Tincture Bomb,2454
Billiam's Sea Charts,2453
Wrought Iron Compass,2403
Cut Brilliant Jasper,1029
Watcher's Chestpiece,25769
Journeyman's Pickaxe,25425
Vial of Wolf Essence,314
Vial of Wispy Energy,999
Leather Shoulder Bag,25341
Cut Flawed Carnelian,1338
Braced Wooden Shield,25338
Cut Flawed Malachite,818
Cut Flawed Moonstone,502
Pattern: Dryad's Bow,3972
Cut Pristine Diamond,1273
Cut Pristine Emerald,643
Timeless Sword Shard,510
Timeless Spear Shard,856
Band of Ocean's Oath,8838
Timeless Shoes Shard,1042
Deep Earth Lifestaff,25076
Timeless Robes Shard,1092
Timeless Pants Shard,499
Decorative Root Ball,236
Blightbone Battleaxe,8865
Will of the Ancients,8878
Malikor's Last Grasp,11838
Timeless Boots Shard,889
Old Sea Dog's Rapier,25021
Draught of Azoth Oil,918
Emberstone's Promise,8908
Blackguard's Hatchet,8912
Draught of Ectoplasm,599
Honest Thief's Shirt,8943
Drop of Ironwood Sap,798
Recruit's Battlehelm,24493
Drop of Wolf Essence,1295
Vial of Wyrdwood Sap,3948
Drop of Wyrdwood Sap,320
Initiate's Oathstaff,24406
Dumpling Steamer Set,1375
Ancient Rejuvination,24394
Wrath of the Ancient,24393
Strong Oakflesh Balm,1712
Strong Health Potion,234
Strong Gemstone Dust,1116
Starmetal Greatsword,23928
Strong Beast Coating,1379
Ebony Pedestal Shelf,2295
Reinforced Onyx Ring,12493
Axe of the Final War,19618
Steel Skinners Charm,23
Prowler's Punishment,9522
Pike - Large Memento,19329
In Terror and Sorrow,9532
Cod - Medium Memento,19306
Clam - Small Memento,19305
Ceremonial Darkstaff,9560
Bass - Small Memento,19301
Crossed Arena Swords,19293
Conservation of Heat,9570
Vial of Ironwood Sap,3936
Bitter Understanding,9573
Seeker's Flaming Orb,9635
Enchanted Bow String,420
Archmage's Assistant,9649
Sovereign Purple Dye,1911
Smokey Malachite Dye,1872
Small Rustic Cabinet,1189
Small Quartz Crystal,1323
Spearturner's Shield,9740
Sliver of Sparkmetal,1090
Fine Corrupted Sigil,1277
Sliver of Batrachite,1279
Sliver of Adderstone,480
Skull With Fancy Hat,418
Brightcolor Bouquets,18587
Isabella's Gauntlets,4122
Azoth Sapling Branch,18572
Brilliant Refraction,9893
Starmetal Heavy Helm,10355
Disciple of the Void,9896
Firevine Battlestaff,4124
Serpentine Handguard,1641
Seasoned Leather Dye,1852
Seared Venison Steak,182
Seafoam Posh Valance,2075
Glowing Mushroom Cap,921
Warrior's Hailspikes,37688
Premium Winter Token,37685
Ancient Naga Earring,10333
Ephemeral Seal Shard,37643
Gothic Place Setting,208
Gothic Posh Curtains,334
Arena Scholar's Meal,15537
Arena Soldier's Meal,15531
Graceful Ebony Chair,89
Graceful Ebony Table,2073
Grassy Place Setting,719
Useful Arcane Scraps,15012
Hanging Wicker Bowls,1729
Pristine Soaked Wood,14690
Starmetal War Hammer,10455
Flint Mining Pickaxe,14484
Flint Skinning Knife,14481
Starmetal Fire Staff,10461
Starmetal Life Staff,10462
Scorched Breastplate,14468
Herb-Roasted Cabbage,1826
Herb-roasted Carrots,783
Reaping Annihilation,14373
Disintegrating Spite,14367
Brilliant Pearl Ring,10496
Hunter Storage Chest,1792
Jagged Edged Javelin,14349
Twisted Metal Rapier,14341
Overly Sharp Crystal,14339
Infused Focus Potion,552
Infused Lost Coating,1944
Cloth Adorned Rapier,14329
Starmetal Plate Helm,10516
Layered Leather Coat,10528
Guard Captain's Maul,14319
Iron Settler's Stove,106
Large Ebony Bookcase,1776
Song of the Crystals,14304
Schematic: Stonerend,1623
Warmonger Helm (War),10694
Firestorm Spellstaff,14278
Plunderer Cloth Coat,11147
Heretic Leather Coat,11157
Mahogany Large Table,1292
Heretic Cloth Gloves,11163
Mountineer's Remorse,14267
Blessed Leather Coat,11172
Blessed Cloth Gloves,11178
Arm of the Aggressor,11220
Gift from the Mother,11225
Regent's Hunting Bow,14248
Ice-threaded Longbow,14244
Maple Large Bookcase,156
Dryadic Greatcleaver,11246
Maple Small Bookcase,943
Voidridden Great Axe,14219
Overweight Great Axe,14216
Marauder Cleric Seal,1926
Dragonclaw Flintlock,11268
Hunter's Blunderbuss,11281
Gremolata Tenderloin,29202
Bergan's Blunderbuss,11307
Narrow Jade Bookcase,2236
Narrow Teak Bookcase,455
Natural Clay Amphora,1980
Oak Chest of Drawers,1726
Rough Leather Gloves,13885
Iron Plate Gauntlets,13880
Onion Smothered Pork,609
Flawed Pearl Earring,13873
Watcher's Right Hand,11355
Orichalcum Bow Charm,46
Orichalcum Cartridge,1406
Overgrown Fire Staff,11370
Linen Duelist Gloves,13765
Curator's Life Staff,11380
Iron Soldier Greaves,13756
Shield of Suppresion,4371
Appointed Negotiator,13627
Forgotten Experiment,11410
Paper-wrapped Parcel,1961
Cyclopian Eye Gouger,11432
Useful Weapon Scraps,14997
Marauder Soldier Bow,13374
Pattern: Cold's Cure,1635
Demise of the Depths,13272
Initiate Magus's Cap,13174
Pattern: Frostbarrel,1442
Cut Flawed Turquoise,3924
Sharpened Ogre Femur,13149
Voidbringer's Rapier,4374
Footman's Royal Pike,13140
Shattered Perception,13135
Corrupted Resistance,13110
Powerful Mana Potion,676
Explosive Fire Staff,13082
Pristine Animal Claw,645
Fae Ranger's Longbow,11616
Pristine Animal Fang,1184
Void-Forged Repeater,13049
Marauder Ravager Bow,11646
Breacher's Battleaxe,13027
Recipe: Clam Chowder,1708
Varangian Chestplate,12923
Recipe: Creamed Corn,1882
Varangian Great Helm,12917
Fisherman's Trousers,12809
Varangian Life Staff,12801
Pillar of Brightwood,11688
Blessings of Balanos,11689
Varangian Battle Axe,12795
Inquisitor's Verdict,11693
Obelisk Outrider Hat,12606
Amrine Tracker Shoes,12603
Enchanted Life Staff,11714
Ruby Woven Floor Mat,2283
Ruby Brocade Valance,2040
Amrine Guard Greaves,12591
Varangian Fire Staff,12800
Corrupted Life Staff,11783
Obelisk Guard Rapier,12578
Defender of Darkness,11787
Rosewood Weapon Rack,2215
Amrine Temple Rapier,12577
Obelisk Guard Musket,12568
Amrine Temple Musket,12567
Infused Armor Scraps,14994
Demon Vengeance Band,11801
Nakashima's Keepsake,11811
Roasted Turkey Thigh,1896
Recipe: French Toast,1939
Rugged Leather Boots,12540
Rugged Leather Pants,12538
Useful Jewelry Scraps,15002
The Fairy Queens Jest,7915
Infused Weapon Scraps,14999
Valuable Armor Scraps,14993
Common Healing Elixir,2825
Obelisk Infantry Helm,12586
Hanging Plant Nursery,2354
Steel Settler's Stove,362
Drop of Azalea Nectar,1067
Tentacular Fire Staff,8260
Assassin's Flugelhorn,11775
Open Rickety Bookcase,284
Filled Azoth Receiver,2869
Starmetal Logging Axe,10443
Taxidermied Daemonaja,2662
Wyrdwood Fishing Pole,10445
Hardy Fisherman's Hat,11842
Energizing Light Meal,747
Pattern: Bowed Gloves,4030
Hastily Packed Basket,14681
Breachfire Greatstaff,11360
Captain's Writing Set,1161
High Quality Textiles,2886
Monoecious Tuning Orb,3603
The Butcher's Cleaver,8245
Sunny Sheets Bunk Bed,399
Ring of the Wild Hart,11511
Varangian Kite Shield,12799
Battleaxe of Atlantis,7941
Extra Long Iron Chain,561
Starmetal Blunderbuss,10460
Abyssal Amethyst Ring,12501
Powerful Vocal Chords,3707
Snowcapped Chandelier,2675
Starmetal Kite Shield,10464
Potted Mulberry Plant,25924
Snowcapped Nightstand,2678
Fleshsplicer's Rapier,8505
Schematic: Maple Desk,582
Flawed Carnelian Ring,13860
Herb-crusted Broccoli,1356
Angry Man's Boomstick,11821
Fireproof Ruby Amulet,12475
Tempered Expectations,8611
Faemother's Great Axe,7953
Imbued Vine Wrappings,3283
Old Wood Dining Table,1329
Justicar's Chestguard,11907
Fine Leather Wrapping,3264
Starfinder's Gauntlet,25029
Brightwood's Blessing,11734
Timeless Gloves Shard,188
Miserable Guard's Bow,11321
Soldier's Breastplate,14058
Doom's Chance Earring,8867
Herb-roasted Potatoes,808
Perfected Hemp String,2897
Influential Woven Rug,25994
Corrupted Spider Fang,3681
Hustler's Jewell Ring,11694
Revenge of the Fallen,8237
Recipe: Beef Braciole,29028
Codex-binding Leather,2912
Calligraphy Brush Set,1786
Huge Traveler's Stone,844
Softwood Prayer Beads,360
Breach Bloodied Rifle,8004
Rosewood Dining Table,1787
Imitation Bone Wreath,16
Narrow Ebony Bookcase,1785
Walnut Large Bookcase,25898
Corpse Reaver's Rifle,8009
Minor Rune of Holding,706
Lace Trimmed Leggings,14110
Infused Beast Coating,1932
Crystal Infused Rifle,8012
Evergreen Armor Shard,4116
Steel Heavy Gauntlets,12381
Steel Soldier Greaves,12382
Infused Health Potion,942
Defiler of the Damned,8016
Studded Leather Pants,14128
Studded Leather Shoes,14129
Recipe: Venison Roast,716
Potted Opuntia Cactus,25925
Ancient Gold Talisman,3668
Inscribed Shield Boss,1115
Vial of Glowing Blood,3693
Conviviality Leggings,14179
Starmetal Plate Boots,10524
Azoth Infused Lantern,2942
Moderate Drinking Set,2687
Amrine Scout Leggings,12611
Iron Corrupted Casing,1009
Syndicate Cleric Seal,1925
Corrupted Naga Scales,3676
Layered Leather Pants,10532
Round Earthenware Jar,242
Layered Leather Boots,10534
Rawhide Trapper Pants,12393
Recipe: Blueberry Pie,1837
Enriched Meat Roundel,29024
Primeval Diamond Ring,12495
Defiled Rabbit's Foot,4105
Pristine Sniper Rifle,8046
Ancient Clay Statuary,3202
Corpsebride's Cleaver,8200
